Time,Altitude (m),Orbital Velocity (m/s),Apoapsis (m),Periapsis (m),Inclination (deg),Battery (%),Inside Temp (K),Outside Temp (K)
6793.453582792169,308411.879249017,2068.157499863101,1515670.00044113,798329.9999669277,1.13620934317148,35.010102011940695,305.97968022237177,305.97968022237177
6794.473582792191,308919.4174440885,2067.086427758532,1515670.0003779402,798329.9999646285,1.1362093431739788,34.98434240167791,305.97144380832543,305.97144380832543
6795.493582792214,309427.6254880964,2066.0146536429706,1515670.000358499,798329.9999648023,1.1362093431769198,34.958586259321734,305.96320664044833,305.96320664044833
6796.513582792236,309936.4997760999,2064.942187053155,1515670.0003619548,798329.9999615091,1.1362093431740266,34.93282664905895,305.9549688660788,305.9549688660788
6797.533582792258,310446.03670927114,2063.8690374944263,1515670.0003590623,798329.9999585446,1.1362093431705658,34.90707050670277,305.9467306268865,305.9467306268865
6798.55358279228,310956.23269488907,2062.7952144319906,1515670.000301023,798329.9999633674,1.136209343168274,34.881310896439985,305.938492059154,305.938492059154
6799.573582792303,311467.0841464357,2061.720727325654,1515670.0002564604,798329.9999579983,1.1362093431686675,34.855554754083805,305.93025329108855,305.93025329108855
6800.593582792325,311978.5874836341,2060.645585622289,1515670.000337666,798329.999955542,1.1362093431716525,34.82979861172763,305.92201443649816,305.92201443649816
6801.613582792347,312490.7391324217,2059.5697986441673,1515670.0003695218,798329.9999671053,1.1362093431710938,34.804042469371446,305.9137755954943,305.9137755954943
6802.633582792369,313003.53552500496,2058.4933757238823,1515670.000342335,798329.9999727706,1.1362093431710434,34.778282859108664,305.9055368588306,305.9055368588306
6803.653582792392,313516.97309994104,2057.4163261993986,1515670.0003727167,798329.9999623195,1.1362093431693092,34.752523248845876,305.89729831109526,305.89729831109526
6804.673582792414,314031.04830206826,2056.33865930416,1515670.0003174806,798329.9999618686,1.136209343162826,34.7267671064897,305.8890600324988,305.8890600324988
6805.693582792436,314545.7575826342,2055.260384322311,1515670.0003355644,798329.9999557887,1.1362093431639524,34.70101096413352,305.8808220997952,305.8808220997952
6806.7135827924585,315061.0973992755,2054.181510426291,1515670.0003322402,798329.9999526187,1.1362093431617297,34.67525135387074,305.8725845866832,305.8725845866832
6807.733582792481,315577.06421603484,2053.102046785024,1515670.0003110194,798329.9999485932,1.1362093431619753,34.649495211514555,305.86434756397836,305.86434756397836
6808.753582792503,316093.65450341953,2052.022002539764,1515670.000297601,798329.9999458215,1.1362093431643638,34.62373906915838,305.85611109968715,305.85611109968715
6809.773582792525,316610.86473842745,2050.94138679655,1515670.0003206178,798329.9999448581,1.1362093431640903,34.597979458895594,305.84787525910946,305.84787525910946
6810.793582792548,317128.69140453276,2049.8602085837347,1515670.0002599112,798329.9999515637,1.1362093431615512,34.57222331653942,305.8396401049304,305.8396401049304
6811.81358279257,317647.1309917484,2048.7784769371738,1515670.000145752,798329.9999561145,1.136209343157333,34.54646370627663,305.83140569775514,305.83140569775514
6812.833582792592,318166.1799967227,2047.6962009306942,1515670.0002306285,798329.9999561029,1.1362093431601716,34.52070756392045,305.82317210353614,305.82317210353614
6813.853582792614,318685.8349226323,2046.6133894124616,1515670.0001557951,798329.9999560232,1.1362093431615994,34.494951421564274,305.81493940346104,305.81493940346104
6814.873582792637,319206.0922793152,2045.5300513961251,1515670.0002027242,798329.9999577656,1.1362093431657492,34.46919181130149,305.8067076910363,305.8067076910363
6815.893582792659,319726.94858322165,2044.4461957214717,1515670.000221979,798329.9999508001,1.1362093431659022,34.44343566894531,305.79847706539084,305.79847706539084
6816.913582792681,320248.4003574704,2043.3618312384215,1515670.0001763757,798329.9999532086,1.1362093431643459,34.41767605868253,305.7902476260472,305.7902476260472
6817.933582792703,320770.44413190347,2042.2769668079013,1515670.0002070703,798329.9999488819,1.13620934316293,34.391919916326344,305.78201946996086,305.78201946996086
6818.953582792726,321293.07644300733,2041.1916111934522,1515670.000223978,798329.9999549012,1.136209343161701,34.36616030606356,305.77379269174037,305.77379269174037
6819.973582792748,321816.2938340955,2040.1057731511276,1515670.000251002,798329.9999575249,1.1362093431627924,34.34040416370739,305.7655673840134,305.7655673840134
6820.99358279277,322340.09285521193,2039.019461389241,1515670.0002650295,798329.9999517376,1.136209343164311,34.3146445534446,305.75734363770925,305.75734363770925
6822.0135827927925,322864.4700631809,2037.9326845767957,1515670.0002157846,798329.9999503181,1.1362093431597031,34.28888841108842,305.7491215423497,305.7491215423497
6823.033582792815,323389.42202164454,2036.8454513900288,1515670.000192357,798329.9999444564,1.136209343160769,34.26313226873224,305.7409011863195,305.7409011863195
6824.053582792837,323914.9453010601,2035.757770427034,1515670.0001409627,798329.9999437197,1.1362093431620526,34.23737265846946,305.7326826572026,305.7326826572026
6825.073582792859,324441.03647879034,2034.669650301864,1515670.0001801513,798329.9999441385,1.1362093431615228,34.21161651611328,305.7244660422131,305.7244660422131
6826.0935827928815,324967.6921390571,2033.5810995400952,1515670.0002505663,798329.9999420863,1.1362093431621751,34.1858569058505,305.71625142850974,305.71625142850974
6827.113582792904,325494.9088729891,2032.4921266277686,1515670.0002694684,798329.9999454344,1.136209343163833,34.16010076349431,305.70803890335947,305.70803890335947
6828.133582792926,326022.68327858683,2031.4027400434657,1515670.0002600027,798329.9999436886,1.1362093431629743,34.13434115323153,305.69982855432124,305.69982855432124
6829.153582792948,326551.01196082844,2030.3129482482948,1515670.0002726174,798329.999950805,1.136209343163549,34.10858501087535,305.6916204690922,305.6916204690922
6830.173582792971,327079.89153164777,2029.222759627264,1515670.0002466978,798329.9999612538,1.1362093431631592,34.08282886851918,305.6834147335483,305.6834147335483
6831.193582792993,327609.3186099678,2028.1321825505106,1515670.0001966576,798329.9999553738,1.1362093431603355,34.05706925825639,305.67521142992354,305.67521142992354
6832.213582793015,328139.289821733,2027.0412253836862,1515670.000190821,798329.9999549733,1.1362093431604465,34.03131311590021,305.66701063740885,305.66701063740885
6833.233582793037,328669.8017999007,2025.9498964345971,1515670.0002500084,798329.999959135,1.1362093431597562,34.00555697354403,305.6588124335725,305.6588124335725
6834.25358279306,329200.8511844486,2024.8582039271641,1515670.0002386272,798329.9999576347,1.1362093431624234,33.97979736328125,305.65061689544524,305.65061689544524
6835.273582793082,329732.4346224263,2023.7661561081688,1515670.000198662,798329.9999585528,1.1362093431599465,33.95403775301847,305.64242410031,305.64242410031
6836.293582793104,330264.5487679407,2022.6737611856795,1515670.000160374,798329.9999548491,1.136209343157806,33.92828507856889,305.6342341261521,305.6342341261521
6837.313582793126,330797.1902822006,2021.581027315131,1515670.0000830148,798329.9999566516,1.1362093431582754,33.90252546830611,305.6260470507697,305.6260470507697
6838.333582793149,331330.35583354987,2020.487962667448,1515670.0001055133,798329.9999548871,1.1362093431596862,33.87676932594993,305.6178629381467,305.6178629381467
6839.353582793171,331864.04209744814,2019.3945753009775,1515670.000098787,798329.9999622467,1.1362093431586004,33.85100971568715,305.6096818143586,305.6096818143586
6840.373582793193,332398.24575651204,2018.300873295508,1515670.0001336718,798329.9999596985,1.1362093431596354,33.82525357333097,305.60150356430455,305.60150356430455
6841.3935827932155,332932.9635005068,2017.2068646434066,1515670.0000985856,798329.9999506448,1.1362093431584641,33.79949396306819,305.59332791585695,305.59332791585695
6842.413582793238,333468.1920263836,2016.112557358755,1515670.0000502127,798329.9999441463,1.136209343157396,33.773737820712,305.5851545530708,305.5851545530708
6843.43358279326,334003.92803825333,2015.0179594086685,1515670.0000109943,798329.9999431222,1.136209343157168,33.74798167835583,305.57698316606513,305.57698316606513
6844.453582793282,334540.1682474847,2013.923078748734,1515670.0000840437,798329.9999444647,1.1362093431548481,33.72222206809304,305.5688134655306,305.5688134655306
6845.473582793305,335076.90937266755,2012.8279232207885,1515670.0001107696,798329.999947548,1.1362093431550002,33.69646592573686,305.56064518481315,305.56064518481315
6846.493582793327,335614.1481395799,2011.7325006699223,1515670.000061953,798329.9999488274,1.1362093431522904,33.67070631547408,305.55247807809604,305.55247807809604
6847.513582793349,336151.88128130324,2010.6368189588727,1515670.0000638838,798329.9999452715,1.1362093431523284,33.6449501731179,305.5443119176171,305.5443119176171
6848.533582793371,336690.1055381525,2009.5408858390745,1515669.9999914311,798329.9999508297,1.1362093431488398,33.61919056285511,305.5361464909847,305.5361464909847
6849.553582793394,337228.8176577351,2008.4447091063003,1515669.9999796553,798329.9999582181,1.1362093431450833,33.59343442049894,305.5279815989246,305.5279815989246
6850.573582793416,337768.01439494686,2007.3482964291427,1515669.9998632085,798329.9999661666,1.136209343143076,33.567674810236156,305.51981705344247,305.51981705344247
6851.593582793438,338307.69251203246,2006.2516555811178,1515669.99992867,798329.9999609571,1.1362093431448332,33.54191866787997,305.5116526763512,305.5116526763512
6852.61358279346,338847.8487785533,2005.1547941466335,1515669.999945209,798329.9999616719,1.1362093431469782,33.51616252552379,305.50348829805847,305.50348829805847
6853.633582793483,339388.4799713701,2004.0577197611676,1515669.9999737025,798329.9999595229,1.1362093431489462,33.49040291526101,305.4953237566433,305.4953237566433
6854.653582793505,339929.5828747273,2002.9604400004418,1515669.9999883953,798329.9999531783,1.1362093431475904,33.46464677290483,305.48715889706654,305.48715889706654
6855.673582793527,340471.1542801487,2001.862962390508,1515669.9998946707,798329.999956662,1.1362093431452243,33.43888716264205,305.4789935705271,305.4789935705271
6856.6935827935495,341013.1909865724,2000.765294530785,1515669.9999547617,798329.999960482,1.1362093431480247,33.41313102028587,305.47082763388914,305.47082763388914
6857.713582793572,341555.6898003381,1999.6674438359432,1515669.9999589631,798329.9999622781,1.1362093431467462,33.38737141002308,305.46266094925454,305.46266094925454
6858.733582793594,342098.6475351474,1998.5694177841574,1515669.9999917138,798329.9999587481,1.1362093431492453,33.361615267666906,305.4544933835324,305.4544933835324
6859.753582793616,342642.0610121392,1997.4712237881351,1515670.0000315942,798329.9999624054,1.136209343152275,33.335859125310726,305.4463248080883,305.4463248080883
6860.7735827936385,343185.92705982865,1996.3728692307332,1515670.0000825813,798329.9999682406,1.1362093431544469,33.31010298295455,305.438155098432,305.438155098432
6861.793582793661,343730.24251416314,1995.274361444372,1515670.0000994052,798329.9999671215,1.1362093431537021,33.28434337269176,305.4299841339379,305.4299841339379
6862.813582793683,344275.0042184944,1994.175707752437,1515670.000097333,798329.9999655294,1.1362093431508562,33.25858376242898,305.421811797562,305.421811797562
6863.833582793705,344820.20902366005,1993.076915452561,1515670.0001150328,798329.999965493,1.136209343152601,33.2328276200728,305.4136379755941,305.4136379755941
6864.853582793728,345365.8537879002,1991.9779917798503,1515670.0001103238,798329.9999659302,1.1362093431546676,33.207071477716624,305.40546255744846,305.40546255744846
6865.87358279375,345911.9353769489,1990.878943973316,1515670.000148576,798329.999973891,1.136209343155804,33.181311867453836,305.3972854354521,305.3972854354521
6866.893582793772,346458.45066400175,1989.7797791922821,1515670.0001701731,798329.9999713176,1.1362093431558438,33.155555725097656,305.38910650426675,305.38910650426675
6867.913582793794,347005.39652971353,1988.6805045886304,1515670.0001615807,798329.999977927,1.1362093431560452,33.12979958274148,305.3809256495362,305.3809256495362
6868.933582793817,347552.7698622007,1987.581127282507,1515670.000142152,798329.9999828484,1.1362093431556195,33.104039972478695,305.37274272539213,305.37274272539213
6869.9335827938385,348089.8223666636,1986.5032135362271,1515670.0001450246,798329.9999869878,1.136209343157121,33.07878667658026,305.36471807666015,305.36471807666015
6870.953582793861,348638.03309676156,1985.4036537300753,1515670.0001496947,798329.9999923805,1.136209343158238,33.05303053422408,305.35653054180557,305.35653054180557
6871.953582793883,349175.9006324501,1984.32557457726,1515670.000146913,798329.9999957978,1.1362093431577456,33.02777723832564,305.3485010341543,305.3485010341543
6872.973582793905,349724.9366432646,1983.2258597945918,1515670.0001659647,798329.9999975419,1.1362093431585876,33.00202109596946,305.34030821324893,305.34030821324893
6873.993582793927,350274.38479451777,1982.1260771184961,1515670.0001343933,798330.0000032705,1.1362093431593117,32.97626148570668,305.33211249282124,305.33211249282124
6874.993582793949,350813.45659245015,1981.04779959744,1515670.0001390278,798329.9999991352,1.1362093431598825,32.951011657714844,305.324074524546,305.324074524546
6876.013582793971,351363.7118991624,1979.9479029189283,1515670.000209283,798329.999992656,1.1362093431603604,32.925252047452055,305.31587270554945,305.31587270554945
6877.013582793993,351903.5691509121,1978.8695268077347,1515670.0001909388,798329.9999924303,1.1362093431543785,32.899998751553625,305.3078287436553,305.3078287436553
6878.033582794015,352454.61964257003,1977.7695429839905,1515670.0002397427,798329.9999895452,1.1362093431556937,32.87424260919744,305.2996210536954,305.2996210536954
6879.0535827940375,353006.0671334922,1976.6695252789589,1515670.000225746,798329.9999954072,1.136209343156016,32.84848299893466,305.29141076355023,305.29141076355023
6880.053582794059,353547.0844056485,1975.591050190422,1515670.000201991,798330.0000009738,1.1362093431539,32.82323317094283,305.2833592570823,305.2833592570823
6881.073582794082,354099.30917690415,1974.4909853471981,1515670.0002061024,798330.0000067407,1.1362093431550229,32.79747356068004,305.2751447809737,305.2751447809737
6882.0735827941035,354641.08268551447,1973.4124769447094,1515670.0001945123,798330.0000044287,1.1362093431535227,32.77222373268821,305.26708972948603,305.26708972948603
6883.073582794125,355183.2262860172,1972.3339615625034,1515670.0002286157,798330.0000018144,1.1362093431558684,32.74697043678977,305.25903327731373,305.25903327731373
6884.093582794148,355736.59109566396,1971.2338751465597,1515670.0002609699,798329.9999998842,1.136209343156006,32.721210826526985,305.2508144657716,305.2508144657716
6885.11358279417,356290.33501563664,1970.13379453532,1515670.0002293598,798330.0000005751,1.136209343152462,32.69545468417081,305.2425946125528,305.2425946125528
6886.093582794191,356822.7178142135,1969.0768659457071,1515670.000236042,798329.9999949599,1.1362093431537692,32.67070423473012,305.23469630198804,305.23469630198804
6887.133582794214,357388.07227187336,1967.9552464461256,1515670.0002980814,798329.9999944683,1.1362093431562326,32.644445245916195,305.2263137400572,305.2263137400572
6888.153582794236,357942.92841479066,1966.8552220305087,1515670.0002463595,798329.9999983618,1.136209343153963,32.618685635653414,305.21809187256554,305.21809187256554
6889.173582794258,358498.1518325242,1965.7552294000689,1515670.000199456,798330.0000034027,1.1362093431523979,32.59292949329723,305.20986966755544,305.20986966755544
6890.193582794281,359053.7395705568,1964.655275023356,1515670.0002437136,798330.0000028351,1.1362093431535751,32.567173350941054,305.20164728401033,305.20164728401033
6891.213582794303,359609.6886819233,1963.555365251111,1515670.0001895009,798330.000005425,1.1362093431524825,32.541413740678266,305.1934248754853,305.1934248754853
6892.233582794325,360165.99622722913,1962.4555065153068,1515670.0002008853,798330.000008898,1.1362093431519318,32.515654130415484,305.18520258898377,305.18520258898377
6893.2535827943475,360722.6592747085,1961.3557051506405,1515670.0002429467,798330.0000063718,1.1362093431534799,32.489897988059305,305.1769805620772,305.1769805620772
6894.27358279437,361279.67490019347,1960.255967456491,1515670.000253967,798330.0000100811,1.1362093431559976,32.464141845703125,305.16875893110375,305.16875893110375
6895.293582794392,361837.04018706945,1959.156299708576,1515670.0002102451,798330.0000191,1.136209343155014,32.438382235440336,305.16053784151967,305.16053784151967
6896.313582794414,362394.7522263427,1958.0567081837746,1515670.0001927507,798330.0000203401,1.1362093431544558,32.412626093084164,305.1523174363861,305.1523174363861
6897.333582794437,362952.8081166191,1956.9571991035195,1515670.0001910129,798330.0000223808,1.1362093431544884,32.386869950727984,305.14409784881497,305.14409784881497
6898.353582794459,363511.2049641437,1955.857778667377,1515670.000241791,798330.0000137294,1.1362093431546199,32.361110340465196,305.1358792008139,305.1358792008139
6899.373582794481,364069.9398826824,1954.7584529973587,1515670.0002087948,798330.0000175751,1.1362093431518263,32.335354198109016,305.1276616039122,305.1276616039122
6900.393582794503,364629.00999364164,1953.659228247867,1515670.000179389,798330.0000190554,1.136209343150971,32.309594587846235,305.1194451601257,305.1194451601257
6901.413582794526,365188.41242603806,1952.5601105387373,1515670.0002200606,798330.0000177278,1.136209343152636,32.28383844549006,305.1112299628862,305.1112299628862
6902.433582794548,365748.1443164854,1951.4611059081074,1515670.000235641,798330.000020054,1.136209343155435,32.258082303133875,305.1030160978696,305.1030160978696
6903.45358279457,366308.2028091524,1950.3622204006404,1515670.0002477956,798330.0000286559,1.1362093431596418,32.232322692871094,305.094803643652,305.094803643652
6904.473582794592,366868.58505586593,1949.2634600187655,1515670.0002630374,798330.0000293971,1.136209343158913,32.206566550514914,305.08659267239364,305.08659267239364
6905.493582794615,367429.28821602475,1948.1648307378102,1515670.00027493,798330.0000241502,1.136209343158417,32.18080694025213,305.07838325038955,305.07838325038955
6906.513582794637,367990.30945661047,1947.066338503467,1515670.0002707872,798330.0000288,1.1362093431587954,32.15505079789595,305.07017543849463,305.07017543849463
6907.533582794659,368551.64595221705,1945.9679892413728,1515670.0003022228,798330.000025399,1.1362093431578386,32.12929118763317,305.0619692924519,305.0619692924519
6908.5535827946815,369113.2948850477,1944.86978881788,1515670.0002993545,798330.0000294993,1.1362093431567328,32.103535045276985,305.0537648632537,305.0537648632537
6909.533582794703,369653.2100557602,1943.8148007317616,1515670.0003114522,798330.0000312576,1.1362093431598899,32.0787880637429,305.0458838368483,305.0458838368483
6910.553582794725,370215.46346028906,1942.7169091268554,1515670.0002984768,798330.0000305212,1.1362093431603664,32.05303192138672,305.0376829054258,305.0376829054258
6911.553582794747,370766.98755791725,1941.6407060149222,1515670.0002997632,798330.0000267306,1.1362093431604998,32.02777862548828,305.0296445679139,305.0296445679139
6912.553582794769,371318.80135716044,1940.5646679619947,1515670.000237615,798330.0000370181,1.1362093431589544,32.002525329589844,305.0216080446713,305.0216080446713
6913.573582794791,371881.9471658827,1939.4672848339733,1515670.000242356,798330.0000363912,1.1362093431586502,31.976765719327062,305.0134127074506,305.0134127074506
6914.573582794813,372434.3381780451,1938.3915967057087,1515670.0002286958,798330.0000371331,1.1362093431570481,31.951515891335227,305.00537999271336,305.00537999271336
6915.573582794835,372987.0110007118,1937.3160899009338,1515670.000243714,798330.0000327727,1.1362093431562361,31.92626259543679,304.9973492396396,304.9973492396396
6916.593582794857,373551.0249058462,1936.2192652748772,1515670.0002697983,798330.0000305821,1.1362093431566498,31.900506453080613,304.9891599439642,304.9891599439642
6917.593582794879,374104.2590659193,1935.1441409529136,1515670.0003466369,798330.00002541,1.1362093431587696,31.875253157182172,304.98113329964707,304.98113329964707
6918.613582794901,374668.8401490069,1934.0477174276232,1515670.0003680477,798330.000028226,1.13620934316105,31.849493546919387,304.97294827124176,304.97294827124176
6919.613582794923,375222.625099609,1932.972997036072,1515670.0003713346,798330.0000288645,1.1362093431608284,31.82424371892756,304.9649258531128,304.9649258531128
6920.613582794945,375776.6788335055,1931.8984844922097,1515670.0003370955,798330.0000274164,1.1362093431584768,31.79899042302912,304.95690553577964,304.95690553577964
6921.633582794967,376342.08788400993,1930.8027012231303,1515670.0003294772,798330.0000281022,1.1362093431579003,31.773230812766336,304.94872697277873,304.94872697277873
6922.653582794989,376907.77119636873,1929.707145082762,1515670.000322768,798330.000033387,1.1362093431587388,31.74747467041016,304.94055054903345,304.94055054903345
6923.653582795011,377462.6263177692,1928.6332961832743,1515670.000340734,798330.0000332666,1.1362093431606979,31.722221374511715,304.93253629127673,304.93253629127673
6924.673582795033,378028.8447989201,1927.538205885441,1515670.0003516697,798330.0000297825,1.1362093431608637,31.69646523215554,304.9243632497903,304.9243632497903
6925.693582795056,378595.3295006264,1926.4433588580696,1515670.0003638952,798330.0000319054,1.1362093431633198,31.670705621892754,304.9161913193726,304.9161913193726
6926.693582795077,379150.96251318,1925.3702207354472,1515670.0003374498,798330.0000407946,1.136209343162326,31.645452325994317,304.9081803283648,304.9081803283648
6927.693582795099,379706.84630839457,1924.297326600974,1515670.00030317,798330.0000392263,1.1362093431598084,31.620202498002488,304.90016969927757,304.90016969927757
6928.7135827951215,380274.1035283267,1923.203231137947,1515670.0002898471,798330.0000462434,1.13620934315999,31.594442887739703,304.8919989151245,304.8919989151245
6929.733582795144,380841.61638590146,1922.1094000028959,1515670.0003112156,798330.0000348919,1.1362093431575637,31.568686745383523,304.8838278972285,304.8838278972285
6930.733582795166,381398.2471495067,1921.0372782030888,1515670.0003524325,798330.0000244849,1.1362093431600686,31.543433449485086,304.87581660952566,304.87581660952566
6931.753582795188,381966.25844688155,1919.9439859726199,1515670.0003237654,798330.0000344515,1.1362093431613753,31.517677307128906,304.86764435807675,304.86764435807675
6932.77358279521,382534.5174962699,1918.8509736197368,1515670.000329556,798330.000029589,1.1362093431611149,31.491917696866125,304.85947113552817,304.85947113552817
6933.773582795232,383091.87218679755,1917.7796695371524,1515670.0002835076,798330.000034761,1.1362093431577287,31.46666786887429,304.85145702641023,304.85145702641023
6934.793582795254,383660.614125311,1916.6872266373223,1515670.0002697927,798330.000038719,1.1362093431569167,31.440908258611504,304.84328127396225,304.84328127396225
6935.8135827952765,384229.5959968476,1915.5950789108363,1515670.0002738454,798330.0000378869,1.1362093431569036,31.415148648348723,304.835103965911,304.835103965911
6936.813582795298,384787.6517675704,1914.524637303544,1515670.0003325767,798330.0000326968,1.1362093431589042,31.389898820356887,304.8270853230751,304.8270853230751
6937.81358279532,385345.93319595733,1913.4544890194127,1515670.000316399,798330.0000384294,1.1362093431593714,31.36464552445845,304.8190648718596,304.8190648718596
6938.833582795342,385915.6101906466,1912.363244909634,1515670.0003979828,798330.000027931,1.1362093431617069,31.338889382102273,304.81088200324024,304.81088200324024
6939.833582795364,386474.33999928064,1911.2937036120309,1515670.0004555162,798330.0000202685,1.136209343163755,31.313636086203832,304.80285748043593,304.80285748043593
6940.8535827953865,387044.46927706315,1910.2030883497937,1515670.0004449296,798330.0000281734,1.1362093431654008,31.28787647594105,304.7946701940386,304.7946701940386
6941.873582795409,387614.82309940085,1909.1127980213723,1515670.0004717824,798330.0000245225,1.1362093431663618,31.26212033358487,304.7864804902914,304.7864804902914
6942.873582795431,388174.2090238404,1908.04420611274,1515670.0005263342,798330.0000188106,1.136209343168435,31.236867037686434,304.77844891143525,304.77844891143525
6943.873582795452,388733.8058993472,1906.9759358142041,1515670.000507262,798330.0000180932,1.136209343167499,31.2116172096946,304.77041479720566,304.77041479720566
6944.893582795475,389304.8095425699,1905.8866362322706,1515670.0005747871,798330.0000090019,1.1362093431689448,31.185857599431817,304.76221729015367,304.76221729015367
6945.8935827954965,389864.82521804504,1904.8190295862812,1515670.0005967605,798330.00000171,1.136209343169378,31.16060430353338,304.75417776617417,304.75417776617417
6946.893582795518,390425.0446096873,1903.7517583097406,1515670.0005600718,798330.0000074151,1.136209343168653,31.13535447554155,304.7461353988396,304.7461353988396
6947.913582795541,390996.67578742944,1902.6634918292445,1515670.0006443856,798329.9999998321,1.136209343171575,31.109594865278765,304.7379290958264,304.7379290958264
6948.913582795562,391557.2994276035,1901.596911751329,1515670.0006374656,798330.0000042398,1.136209343172664,31.084341569380324,304.72988050213746,304.72988050213746
6949.933582795585,392129.3380036447,1900.5093595517926,1515670.0006429139,798330.0000047038,1.1362093431728326,31.05858542702415,304.72166750464146,304.72166750464146
6950.913582795606,392679.13397765893,1899.4648027471783,1515670.000609399,798330.0000110769,1.1362093431723366,31.03383844549006,304.7137731770921,304.7137731770921
6951.933582795628,393251.56623615534,1898.3779759311947,1515670.0005905395,798330.0000120517,1.1362093431710347,31.008082303133875,304.705552952976,304.705552952976
6952.953582795651,393824.1955811151,1897.2915259651938,1515670.0005906827,798330.0000157163,1.1362093431721032,30.982322692871094,304.6973288604314,304.6973288604314
6953.953582795672,394385.7858317676,1896.2267492197382,1515670.0005743268,798330.000013928,1.1362093431711666,30.95706939697266,304.68926217212015,304.68926217212015
6954.993582795695,394970.03560203733,1895.1197750010551,1515670.0005555402,798330.0000138262,1.1362093431698566,30.930806940252133,304.68086868190034,304.68086868190034
6955.993582795717,395532.000196798,1894.055759631187,1515670.000565394,798330.0000118775,1.1362093431702724,30.905553644353695,304.6727939704349,304.6727939704349
6957.013582795739,396105.38947476575,1892.9708551852402,1515670.0005599642,798330.000014889,1.1362093431702949,30.879797501997512,304.6645536127652,304.6645536127652
6958.0335827957615,396678.96354088304,1891.886350324475,1515670.0005221544,798330.0000199414,1.1362093431691664,30.854041359641336,304.65630900472746,304.65630900472746
6959.053582795784,397252.71994771156,1890.8022495685636,1515670.0005448933,798330.0000180576,1.1362093431694988,30.82828174937855,304.64806009166404,304.64806009166404
6960.053582795806,397815.4008883247,1889.7398022742277,1515670.000563501,798330.0000159893,1.136209343170582,30.803028453480113,304.6399686931685,304.6399686931685
6961.053582795827,398378.25245113205,1888.6777518544793,1515670.0006008002,798330.0000098266,1.1362093431712943,30.777778625488285,304.6318730629946,304.6318730629946
6962.07358279585,398952.53444960795,1887.5948735881582,1515670.000617746,798330.0000054662,1.136209343171128,30.752019015225496,304.62361111965413,304.62361111965413
6963.0735827958715,399515.72370382294,1886.5336374931792,1515670.0006029194,798330.0000102572,1.1362093431711808,30.72676571932706,304.61550682549006,304.61550682549006
6964.093582795894,400090.34541176714,1885.4515984170798,1515670.0005615496,798330.0000154402,1.13620934317021,30.70100957697088,304.6072359772923,304.6072359772923
6965.113582795916,400665.13506988937,1884.3699895882999,1515670.0005625337,798330.0000132824,1.1362093431696072,30.675253434614703,304.5989605919021,304.5989605919021
6966.133582795938,401240.0902811942,1883.2888152986661,1515670.000533625,798330.0000152441,1.1362093431684444,30.64949382435192,304.59068065213324,304.59068065213324
6967.13358279596,401803.93027193693,1882.2292665063453,1515670.0005521632,798330.0000141113,1.1362093431694156,30.624243996360086,304.5825586307706,304.5825586307706
6968.153582795982,402379.20629793114,1881.1489654337752,1515670.000557964,798330.0000159354,1.1362093431703848,30.5984843860973,304.5742696378529,304.5742696378529
6969.173582796005,402954.6407760674,1880.0691116131507,1515670.0005662502,798330.000013129,1.1362093431703881,30.572724775834516,304.56597606202877,304.56597606202877
6970.1735827960265,403518.9437634266,1879.010869643977,1515670.000575074,798330.0000087391,1.1362093431700977,30.547474947842684,304.55784065167137,304.55784065167137
6971.193582796049,404094.6850567884,1877.9319139726442,1515670.000603095,798329.9999986246,1.1362093431694584,30.521718805486504,304.54953798728184,304.54953798728184
6972.213582796071,404670.57776517957,1876.8534180156312,1515670.0005506768,798330.0000078154,1.1362093431683797,30.49595919522372,304.5412307449594,304.5412307449594
6973.213582796093,405235.32318700815,1875.7965193413127,1515670.0005282646,798330.0000123418,1.1362093431680658,30.470705899325285,304.5330820369605,304.5330820369605
6974.213582796115,405800.2096836914,1874.7400704038816,1515670.0005002855,798330.0000149431,1.1362093431670146,30.445452603426848,304.5249291641915,304.5249291641915
6975.233582796137,406376.536965978,1873.6629598108418,1515670.0004847154,798330.0000157043,1.1362093431663118,30.419696461070668,304.5166091030758,304.5166091030758
6976.253582796159,406953.00640987745,1872.5863251984026,1515670.0004516013,798330.000018596,1.1362093431650777,30.393940318714492,304.5082850301781,304.5082850301781
6977.253582796181,407518.30830293545,1871.5312670551693,1515670.000453978,798330.0000151761,1.1362093431645217,30.368687022816047,304.5001204330131,304.5001204330131
6978.253582796203,408083.74243059126,1870.4766740820871,1515670.0004374334,798330.000017733,1.1362093431640947,30.343433726917613,304.4919522853486,304.4919522853486
6979.273582796225,408660.61921678006,1869.4014723719679,1515670.000405593,798330.0000233569,1.1362093431634859,30.317677584561437,304.4836172731595,304.4836172731595
6980.293582796247,409237.62902298407,1868.3267625170051,1515670.000373827,798330.0000300581,1.13620934316309,30.29191797429865,304.4752788733877,304.4752788733877
6981.31358279627,409814.76955875324,1867.2525484627242,1515670.0003412918,798330.0000349405,1.1362093431622922,30.266161831942473,304.46693722519103,304.46693722519103
6982.3135827962915,410380.7183209809,1866.199882538244,1515670.0003472918,798330.0000332553,1.1362093431623759,30.240908536044035,304.45875611098165,304.45875611098165
6983.333582796314,410958.1110208186,1865.126661929443,1515670.0003472783,798330.000032659,1.1362093431623208,30.21514892578125,304.45040840753614,304.45040840753614
